2024-07-01 15:15:52,383 - __main__ - INFO - {'fid': '1144282', '场次': '25', '赛事': '美洲杯', '轮次': '分组赛', '比赛时间': '06-29 09:00', '状态': '完', '主队': '巴拉圭', '比分': '0 - 3', '客队': '巴西', '让球': None}
2024-07-01 15:15:52,383 - __main__ - INFO - {'fid': '1136076', '场次': '26', '赛事': 'J1联赛', '轮次': '第21轮', '比赛时间': '06-29 13:00', '状态': '完', '主队': '北海道札幌冈萨多', '比分': '0 - 0', '客队': '新泻天鹅', '让球': None}
2024-07-01 15:15:52,383 - __main__ - INFO - {'fid': '1131727', '场次': '27', '赛事': 'K1联赛', '轮次': '第20轮', '比赛时间': '06-29 17:00', '状态': '完', '主队': '金泉尚武', '比分': '0 - 0', '客队': '大邱FC', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1137093', '场次': '28', '赛事': 'J2联赛', '轮次': '第22轮', '比赛时间': '06-29 17:00', '状态': '完', '主队': '磐城', '比分': '0 - 1', '客队': '横滨FC', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1137095', '场次': '29', '赛事': 'J2联赛', '轮次': '第22轮', '比赛时间': '06-29 17:00', '状态': '完', '主队': '水户蜀葵', '比分': '1 - 0', '客队': '山口雷诺法', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1137094', '场次': '30', '赛事': 'J2联赛', '轮次': '第22轮', '比赛时间': '06-29 17:00', '状态': '完', '主队': '熊本深红', '比分': '2 - 0', '客队': '爱媛FC', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1131977', '场次': '31', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-29 17:00', '状态': '完', '主队': '塞伊奈约基', '比分': '2 - 0', '客队': '哈卡', '让球': '-1'}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1136077', '场次': '32', '赛事': 'J1联赛', '轮次': '第21轮', '比赛时间': '06-29 18:00', '状态': '完', '主队': '川崎前锋', '比分': '1 - 0', '客队': '广岛三箭', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1136078', '场次': '33', '赛事': 'J1联赛', '轮次': '第21轮', '比赛时间': '06-29 18:00', '状态': '完', '主队': '横滨水手', '比分': '1 - 2', '客队': '东京绿茵', '让球': '-1'}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1131728', '场次': '34', '赛事': 'K1联赛', '轮次': '第20轮', '比赛时间': '06-29 18:00', '状态': '完', '主队': '全北现代', '比分': '0 - 2', '客队': 'FC首尔', '让球': None}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1137099', '场次': '35', '赛事': 'J2联赛', '轮次': '第22轮', '比赛时间': '06-29 18:00', '状态': '完', '主队': '仙台七夕', '比分': '3 - 1', '客队': '枥木SC', '让球': '-1'}
2024-07-01 15:15:52,384 - __main__ - INFO - {'fid': '1137096', '场次': '36', '赛事': 'J2联赛', '轮次': '第22轮', '比赛时间': '06-29 18:00', '状态': '完', '主队': '群马温泉', '比分': '1 - 0', '客队': '藤枝MYFC', '让球': None}
2024-07-01 15:31:57,695 - __main__ - INFO - {'fid': '1131975', '场次': '1', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-28 23:00', '状态': '完', '主队': '国际图尔库', '比分': '2 - 0', '客队': '瓦萨', '让球': None}
2024-07-01 15:32:48,625 - __main__ - INFO - {'fid': '1131975', '场次': '1', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-28 23:00', '状态': '完', '主队': '国际图尔库', '比分': '2 - 0', '客队': '瓦萨', '让球': None}
2024-07-01 15:35:39,225 - __main__ - INFO - {'fid': '1131975', '场次': '1', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-28 23:00', '状态': '完', '主队': '国际图尔库', '比分': '2 - 0', '客队': '瓦萨', '让球': None}
2024-07-01 15:35:39,226 - __main__ - INFO - {'fid': '1133378', '场次': '2', '赛事': '芬甲', '轮次': '第13轮', '比赛时间': '06-28 23:30', '状态': '完', '主队': '耶尔文佩', '比分': '0 - 0', '客队': '卡帕', '让球': None}
2024-07-01 15:35:39,226 - __main__ - INFO - {'fid': '1126651', '场次': '3', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '布兰', '比分': '0 - 0', '客队': '斯托姆加斯特', '让球': '-1'}
2024-07-01 15:35:39,226 - __main__ - INFO - {'fid': '1126653', '场次': '4', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '奥德', '比分': '0 - 1', '客队': '克里斯蒂安松', '让球': None}
2024-07-01 15:35:39,226 - __main__ - INFO - {'fid': '1126654', '场次': '5', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '萨尔普斯堡', '比分': '1 - 0', '客队': '博德闪耀', '让球': None}
2024-07-01 15:35:39,226 - __main__ - INFO - {'fid': '1131976', '场次': '6', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': 'AC奥卢', '比分': '0 - 0', '客队': '库普斯', '让球': None}
2024-07-01 16:41:09,982 - __main__ - INFO - {'fid': '1131975', '场次': '1', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-28 23:00', '状态': '完', '主队': '国际图尔库', '比分': '2 - 0', '客队': '瓦萨', '让球': None}
2024-07-01 16:41:09,984 - __main__ - INFO - {'fid': '1133378', '场次': '2', '赛事': '芬甲', '轮次': '第13轮', '比赛时间': '06-28 23:30', '状态': '完', '主队': '耶尔文佩', '比分': '0 - 0', '客队': '卡帕', '让球': None}
2024-07-01 16:41:09,985 - __main__ - INFO - {'fid': '1126651', '场次': '3', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '布兰', '比分': '0 - 0', '客队': '斯托姆加斯特', '让球': '-1'}
2024-07-01 16:41:09,985 - __main__ - INFO - {'fid': '1126653', '场次': '4', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '奥德', '比分': '0 - 1', '客队': '克里斯蒂安松', '让球': None}
2024-07-01 16:41:09,985 - __main__ - INFO - {'fid': '1126654', '场次': '5', '赛事': '挪超', '轮次': '第12轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': '萨尔普斯堡', '比分': '1 - 0', '客队': '博德闪耀', '让球': None}
2024-07-01 16:41:09,985 - __main__ - INFO - {'fid': '1131976', '场次': '6', '赛事': '芬超', '轮次': '第13轮', '比赛时间': '06-29 01:00', '状态': '完', '主队': 'AC奥卢', '比分': '0 - 0', '客队': '库普斯', '让球': None}
